1000	2021-03-21T15:36:22.342323	model_1000_6.441618_4.892997.pkl	6.44162	4.893
2000	2021-03-21T16:12:36.212209	model_2000_4.361751_3.837704.pkl	4.36175	3.8377
2999	2021-03-21T16:49:48.411246	model_2999_3.370691_3.086983.pkl	3.37069	3.08698
3998	2021-03-21T17:24:00.647656	model_3998_2.764321_2.710525.pkl	2.76432	2.71053
4998	2021-03-21T18:01:14.004599	model_4998_2.447768_2.461309.pkl	2.44777	2.46131
5997	2021-03-21T18:39:25.411557	model_5997_2.245827_2.290293.pkl	2.24583	2.29029
6997	2021-03-21T19:13:37.897817	model_6997_2.102005_2.158085.pkl	2.10201	2.15809
7997	2021-03-21T19:52:56.862551	model_7997_1.990596_2.037779.pkl	1.9906	2.03778
8996	2021-03-21T20:31:12.345019	model_8996_1.895144_1.940615.pkl	1.89514	1.94062
9996	2021-03-21T21:05:26.310394	model_9996_1.824252_1.870617.pkl	1.82425	1.87062
10996	2021-03-21T21:45:57.128159	model_10996_1.776697_1.813911.pkl	1.7767	1.81391
11996	2021-03-21T22:25:10.758046	model_11996_1.744077_1.774758.pkl	1.74408	1.77476
12996	2021-03-21T23:00:12.758532	model_12996_1.712875_1.739160.pkl	1.71287	1.73916
13996	2021-03-21T23:39:37.975154	model_13996_1.684549_1.714631.pkl	1.68455	1.71463
14995	2021-03-22T00:18:56.002527	model_14995_1.664790_1.690978.pkl	1.66479	1.69098
15995	2021-03-22T00:53:10.014371	model_15995_1.648182_1.665961.pkl	1.64818	1.66596
16994	2021-03-22T01:32:21.569868	model_16994_1.635910_1.655242.pkl	1.63591	1.65524
17994	2021-03-22T02:12:34.779288	model_17994_1.624874_1.640729.pkl	1.62487	1.64073
18994	2021-03-22T02:46:51.269519	model_18994_1.610719_1.627609.pkl	1.61072	1.62761
19994	2021-03-22T03:27:00.770375	model_19994_1.601710_1.616173.pkl	1.60171	1.61617
20993	2021-03-22T04:08:11.707121	model_20993_1.584383_1.608777.pkl	1.58438	1.60878
21993	2021-03-22T04:42:38.450913	model_21993_1.576159_1.600715.pkl	1.57616	1.60071
22993	2021-03-22T05:20:52.612244	model_22993_1.578393_1.589720.pkl	1.57839	1.58972
23992	2021-03-22T06:01:07.448644	model_23992_1.573422_1.577313.pkl	1.57342	1.57731
24992	2021-03-22T06:41:15.449342	model_24992_1.563438_1.571628.pkl	1.56344	1.57163
25991	2021-03-22T07:15:34.379426	model_25991_1.562328_1.566702.pkl	1.56233	1.5667
26991	2021-03-22T07:55:55.287401	model_26991_1.555584_1.557950.pkl	1.55558	1.55795
27990	2021-03-22T08:35:11.450367	model_27990_1.547937_1.552918.pkl	1.54794	1.55292
28990	2021-03-22T09:09:26.402161	model_28990_1.542632_1.547915.pkl	1.54263	1.54791
29990	2021-03-22T09:48:50.304423	model_29990_1.535824_1.542779.pkl	1.53582	1.54278
30989	2021-03-22T10:28:59.832757	model_30989_1.534380_1.537368.pkl	1.53438	1.53737
31989	2021-03-22T11:03:17.005335	model_31989_1.535528_1.533542.pkl	1.53553	1.53354
32989	2021-03-22T11:44:51.000735	model_32989_1.524530_1.529303.pkl	1.52453	1.5293
33989	2021-03-22T12:25:06.843756	model_33989_1.523714_1.524815.pkl	1.52371	1.52482
34988	2021-03-22T12:59:23.565832	model_34988_1.525642_1.521669.pkl	1.52564	1.52167
35988	2021-03-22T13:40:33.956153	model_35988_1.518394_1.517864.pkl	1.51839	1.51786
36988	2021-03-22T14:21:49.701426	model_36988_1.514843_1.516019.pkl	1.51484	1.51602
37987	2021-03-22T14:56:05.126207	model_37987_1.512955_1.510306.pkl	1.51296	1.51031
38987	2021-03-22T15:38:15.508375	model_38987_1.511839_1.510009.pkl	1.51184	1.51001
39987	2021-03-22T16:19:27.939563	model_39987_1.503316_1.508735.pkl	1.50332	1.50874
40986	2021-03-22T16:53:44.740899	model_40986_1.493704_1.502750.pkl	1.4937	1.50275
41986	2021-03-22T17:34:28.585665	model_41986_1.500204_1.500574.pkl	1.5002	1.50057
42986	2021-03-22T18:15:40.012945	model_42986_1.500467_1.495177.pkl	1.50047	1.49518
43985	2021-03-22T18:50:14.711567	model_43985_1.496520_1.495610.pkl	1.49652	1.49561
44985	2021-03-22T19:30:22.045307	model_44985_1.490102_1.495904.pkl	1.4901	1.4959
45985	2021-03-22T20:11:34.136650	model_45985_1.487615_1.490626.pkl	1.48762	1.49063
46985	2021-03-22T20:51:46.359847	model_46985_1.487534_1.489744.pkl	1.48753	1.48974
47984	2021-03-22T21:26:01.838903	model_47984_1.478711_1.486892.pkl	1.47871	1.48689
48983	2021-03-22T22:05:16.380346	model_48983_1.483997_1.486183.pkl	1.484	1.48618
49983	2021-03-22T22:44:39.287592	model_49983_1.491163_1.484524.pkl	1.49116	1.48452
50982	2021-03-22T23:18:58.097520	model_50982_1.468827_1.482254.pkl	1.46883	1.48225
51981	2021-03-22T23:59:16.091663	model_51981_1.474002_1.481068.pkl	1.474	1.48107
52981	2021-03-23T00:40:11.893623	model_52981_1.470181_1.477883.pkl	1.47018	1.47788
53981	2021-03-23T01:14:54.421375	model_53981_1.477871_1.476377.pkl	1.47787	1.47638
54981	2021-03-23T01:53:52.926876	model_54981_1.475292_1.474469.pkl	1.47529	1.47447
55981	2021-03-23T02:33:45.597969	model_55981_1.474625_1.472534.pkl	1.47462	1.47253
56981	2021-03-23T03:09:03.509422	model_56981_1.474663_1.472599.pkl	1.47466	1.4726
57980	2021-03-23T03:48:22.512101	model_57980_1.471741_1.470818.pkl	1.47174	1.47082
